Job ID,User ID,Queue Time,Start Time,End Time,Total Nodes Requested,Total CPU Cores Requested,Total Memory Requested (MB),Expected Duration (Sim Units),Assigned Node 1 ID,Assigned Node 1 Cores,Assigned Node 1 Mem (MB),Assigned Node 2 ID,Assigned Node 2 Cores,Assigned Node 2 Mem (MB),Additional Assigned Details
387,8,2002-07-28 01:10:31,2002-07-28 01:10:31,2002-07-28 01:10:36,2,4,NA,5,5,2,811814,6,2,811814,
391,1,2002-07-28 01:10:35,2002-07-28 01:10:35,2002-07-28 01:10:36,4,8,NA,1,5,2,156132,6,2,156132,1;2;156132#1;2;156132
384,2,2002-07-28 01:10:28,2002-07-28 01:10:28,2002-07-28 01:10:38,1,2,NA,10,4,2,497472,,,,
388,7,2002-07-28 01:10:32,2002-07-28 01:10:32,2002-07-28 01:10:38,1,2,NA,6,4,2,334219,,,,
390,8,2002-07-28 01:10:34,2002-07-28 01:10:34,2002-07-28 01:10:38,1,2,NA,4,7,2,916482,,,,
392,1,2002-07-28 01:10:36,2002-07-28 01:10:36,2002-07-28 01:10:39,1,2,NA,3,1,2,730028,,,,
394,6,2002-07-28 01:10:38,2002-07-28 01:10:38,2002-07-28 01:10:43,1,2,NA,5,3,2,259036,,,,
396,9,2002-07-28 01:10:40,2002-07-28 01:10:40,2002-07-28 01:10:43,1,2,NA,3,4,2,839979,,,,
398,5,2002-07-28 01:10:42,2002-07-28 01:10:42,2002-07-28 01:10:43,3,6,NA,1,7,2,401504,7,2,401504,8;2;401504
393,6,2002-07-28 01:10:37,2002-07-28 01:10:37,2002-07-28 01:10:44,3,6,NA,7,1,2,190429,2,2,190429,2;2;190429
397,9,2002-07-28 01:10:41,2002-07-28 01:10:41,2002-07-28 01:10:47,4,8,NA,6,5,2,317646,5,2,317646,6;2;317646#6;2;317646
402,1,2002-07-28 01:10:46,2002-07-28 01:10:46,2002-07-28 01:10:48,1,2,NA,2,10,2,561575,,,,
395,5,2002-07-28 01:10:39,2002-07-28 01:10:39,2002-07-28 01:10:49,2,4,NA,10,3,2,235025,1,2,235025,
399,4,2002-07-28 01:10:43,2002-07-28 01:10:43,2002-07-28 01:10:49,4,8,NA,6,4,2,874512,7,2,874512,8;2;874512#9;2;874512
400,1,2002-07-28 01:10:44,2002-07-28 01:10:44,2002-07-28 01:10:49,3,6,NA,5,1,2,310249,3,2,310249,2;2;310249
403,10,2002-07-28 01:10:47,2002-07-28 01:10:47,2002-07-28 01:10:49,3,6,NA,2,5,2,568019,6,2,568019,11;2;568019
401,7,2002-07-28 01:10:45,2002-07-28 01:10:45,2002-07-28 01:10:52,2,4,NA,7,2,2,299384,10,2,299384,
405,2,2002-07-28 01:10:49,2002-07-28 01:10:49,2002-07-28 01:10:52,1,2,NA,3,5,2,156224,,,,
404,7,2002-07-28 01:10:48,2002-07-28 01:10:48,2002-07-28 01:10:56,2,4,NA,8,5,2,352799,6,2,352799,
407,4,2002-07-28 01:10:51,2002-07-28 01:10:51,2002-07-28 01:10:57,2,4,NA,6,2,2,221177,10,2,221177,
406,2,2002-07-28 01:10:50,2002-07-28 01:10:50,2002-07-28 01:10:58,1,2,NA,8,6,2,581767,,,,
408,3,2002-07-28 01:10:52,2002-07-28 01:10:52,2002-07-28 01:10:58,1,2,NA,6,2,2,808548,,,,
410,9,2002-07-28 01:10:54,2002-07-28 01:10:54,2002-07-28 01:10:58,4,8,NA,4,1,2,916878,3,2,916878,4;2;916878#7;2;916878
415,8,2002-07-28 01:10:59,2002-07-28 01:10:59,2002-07-28 01:11:00,2,4,NA,1,1,2,777508,2,2,777508,
411,5,2002-07-28 01:10:55,2002-07-28 01:10:55,2002-07-28 01:11:01,2,4,NA,6,10,2,160860,8,2,160860,
416,5,2002-07-28 01:11:00,2002-07-28 01:11:00,2002-07-28 01:11:02,1,2,NA,2,1,2,548573,,,,
409,5,2002-07-28 01:10:53,2002-07-28 01:10:53,2002-07-28 01:11:03,1,2,NA,10,5,2,171905,,,,
417,5,2002-07-28 01:11:01,2002-07-28 01:11:01,2002-07-28 01:11:04,3,6,NA,3,2,2,855679,3,2,855679,4;2;855679
412,10,2002-07-28 01:10:56,2002-07-28 01:10:56,2002-07-28 01:11:05,4,8,NA,9,6,2,244698,5,2,244698,8;2;244698#9;2;244698
413,8,2002-07-28 01:10:57,2002-07-28 01:10:57,2002-07-28 01:11:06,1,2,NA,9,9,2,606294,,,,
414,3,2002-07-28 01:10:58,2002-07-28 01:10:58,2002-07-28 01:11:06,2,4,NA,8,6,2,673769,10,2,673769,
419,9,2002-07-28 01:11:03,2002-07-28 01:11:03,2002-07-28 01:11:08,2,4,NA,5,10,2,338463,5,2,338463,
420,1,2002-07-28 01:11:04,2002-07-28 01:11:04,2002-07-28 01:11:11,4,8,NA,7,8,2,607729,2,2,607729,3;2;607729#4;2;607729
418,1,2002-07-28 01:11:02,2002-07-28 01:11:02,2002-07-28 01:11:12,3,6,NA,10,1,2,867668,7,2,867668,11;2;867668
421,5,2002-07-28 01:11:05,2002-07-28 01:11:05,2002-07-28 01:11:12,1,2,NA,7,6,2,334816,,,,
422,9,2002-07-28 01:11:06,2002-07-28 01:11:06,2002-07-28 01:11:12,4,8,NA,6,9,2,944703,12,2,944703,13;2;944703#14;2;944703
423,8,2002-07-28 01:11:07,2002-07-28 01:11:07,2002-07-28 01:11:12,4,8,NA,5,15,2,791383,16,2,791383,17;2;791383#18;2;791383
425,8,2002-07-28 01:11:09,2002-07-28 01:11:09,2002-07-28 01:11:15,1,2,NA,6,6,2,667004,,,,
429,6,2002-07-28 01:11:13,2002-07-28 01:11:13,2002-07-28 01:11:15,4,8,NA,2,9,2,684787,11,2,684787,12;2;684787#13;2;684787
424,4,2002-07-28 01:11:08,2002-07-28 01:11:08,2002-07-28 01:11:16,2,4,NA,8,5,2,782278,10,2,782278,
426,7,2002-07-28 01:11:10,2002-07-28 01:11:10,2002-07-28 01:11:17,2,4,NA,7,19,2,831385,20,2,831385,
430,6,2002-07-28 01:11:14,2002-07-28 01:11:14,2002-07-28 01:11:18,4,8,NA,4,14,2,962895,15,2,962895,16;2;962895#17;2;962895
428,5,2002-07-28 01:11:12,2002-07-28 01:11:12,2002-07-28 01:11:19,4,8,NA,7,1,2,899834,4,2,899834,7;2;899834#8;2;899834
427,2,2002-07-28 01:11:11,2002-07-28 01:11:11,2002-07-28 01:11:21,4,8,NA,10,2,2,311836,2,2,311836,3;2;311836#3;2;311836
431,1,2002-07-28 01:11:15,2002-07-28 01:11:15,2002-07-28 01:11:21,3,6,NA,6,6,2,887110,9,2,887110,11;2;887110
433,5,2002-07-28 01:11:17,2002-07-28 01:11:17,2002-07-28 01:11:21,1,2,NA,4,19,2,706242,,,,
434,9,2002-07-28 01:11:18,2002-07-28 01:11:18,2002-07-28 01:11:22,2,4,NA,4,5,2,352382,5,2,352382,
436,3,2002-07-28 01:11:20,2002-07-28 01:11:20,2002-07-28 01:11:22,1,2,NA,2,7,2,223471,,,,
432,3,2002-07-28 01:11:16,2002-07-28 01:11:16,2002-07-28 01:11:25,1,2,NA,9,19,2,215072,,,,
435,1,2002-07-28 01:11:19,2002-07-28 01:11:19,2002-07-28 01:11:25,4,8,NA,6,1,2,404854,1,2,404854,4;2;404854#4;2;404854
440,2,2002-07-28 01:11:24,2002-07-28 01:11:24,2002-07-28 01:11:27,4,8,NA,3,8,2,593014,9,2,593014,10;2;593014#11;2;593014
438,10,2002-07-28 01:11:22,2002-07-28 01:11:22,2002-07-28 01:11:29,1,2,NA,7,7,2,532525,,,,
437,3,2002-07-28 01:11:21,2002-07-28 01:11:21,2002-07-28 01:11:30,2,4,NA,9,7,2,163938,19,2,163938,
442,6,2002-07-28 01:11:26,2002-07-28 01:11:26,2002-07-28 01:11:30,4,8,NA,4,2,2,144439,3,2,144439,5;2;144439#6;2;144439
445,1,2002-07-28 01:11:29,2002-07-28 01:11:29,2002-07-28 01:11:30,1,2,NA,1,9,2,936275,,,,
439,9,2002-07-28 01:11:23,2002-07-28 01:11:23,2002-07-28 01:11:33,4,8,NA,10,2,2,674814,3,2,674814,5;2;674814#6;2;674814
444,3,2002-07-28 01:11:28,2002-07-28 01:11:28,2002-07-28 01:11:34,1,2,NA,6,1,2,283040,,,,
441,1,2002-07-28 01:11:25,2002-07-28 01:11:25,2002-07-28 01:11:35,1,2,NA,10,19,2,624801,,,,
449,4,2002-07-28 01:11:33,2002-07-28 01:11:33,2002-07-28 01:11:35,1,2,NA,2,2,2,466176,,,,
448,6,2002-07-28 01:11:32,2002-07-28 01:11:32,2002-07-28 01:11:36,3,6,NA,4,10,2,816617,11,2,816617,12;2;816617
451,9,2002-07-28 01:11:35,2002-07-28 01:11:35,2002-07-28 01:11:36,3,6,NA,1,10,2,155000,11,2,155000,12;2;155000
443,1,2002-07-28 01:11:27,2002-07-28 01:11:27,2002-07-28 01:11:37,3,6,NA,10,1,2,708824,4,2,708824,8;2;708824
452,4,2002-07-28 01:11:36,2002-07-28 01:11:36,2002-07-28 01:11:37,2,4,NA,1,2,2,675197,10,2,675197,
446,4,2002-07-28 01:11:30,2002-07-28 01:11:30,2002-07-28 01:11:38,4,8,NA,8,4,2,130617,8,2,130617,2;2;130617#3;2;130617
447,2,2002-07-28 01:11:31,2002-07-28 01:11:31,2002-07-28 01:11:40,2,4,NA,9,7,2,985395,9,2,985395,
453,4,2002-07-28 01:11:37,2002-07-28 01:11:37,2002-07-28 01:11:43,3,6,NA,6,2,2,707170,4,2,707170,8;2;707170
450,3,2002-07-28 01:11:34,2002-07-28 01:11:34,2002-07-28 01:11:44,3,6,NA,10,3,2,668088,5,2,668088,6;2;668088
456,1,2002-07-28 01:11:40,2002-07-28 01:11:40,2002-07-28 01:11:44,2,4,NA,4,7,2,762489,9,2,762489,
454,4,2002-07-28 01:11:38,2002-07-28 01:11:38,2002-07-28 01:11:47,2,4,NA,9,1,2,476755,1,2,476755,
455,9,2002-07-28 01:11:39,2002-07-28 01:11:39,2002-07-28 01:11:48,4,8,NA,9,10,2,970934,11,2,970934,12;2;970934#13;2;970934
460,6,2002-07-28 01:11:44,2002-07-28 01:11:44,2002-07-28 01:11:48,4,8,NA,4,3,2,634378,5,2,634378,2;2;634378#4;2;634378
461,2,2002-07-28 01:11:45,2002-07-28 01:11:45,2002-07-28 01:11:49,1,2,NA,4,8,2,611563,,,,
457,8,2002-07-28 01:11:41,2002-07-28 01:11:41,2002-07-28 01:11:50,1,2,NA,9,7,2,101884,,,,
459,1,2002-07-28 01:11:43,2002-07-28 01:11:43,2002-07-28 01:11:50,2,4,NA,7,3,2,340572,5,2,340572,
463,8,2002-07-28 01:11:47,2002-07-28 01:11:47,2002-07-28 01:11:51,1,2,NA,4,9,2,262090,,,,
458,3,2002-07-28 01:11:42,2002-07-28 01:11:42,2002-07-28 01:11:52,4,8,NA,10,9,2,144030,2,2,144030,4;2;144030#8;2;144030
467,5,2002-07-28 01:11:51,2002-07-28 01:11:51,2002-07-28 01:11:52,2,4,NA,1,11,2,930978,12,2,930978,
462,3,2002-07-28 01:11:46,2002-07-28 01:11:46,2002-07-28 01:11:53,4,8,NA,7,7,2,926600,6,2,926600,14;2;926600#15;2;926600
465,8,2002-07-28 01:11:49,2002-07-28 01:11:49,2002-07-28 01:11:53,3,6,NA,4,3,2,359444,5,2,359444,8;2;359444
464,9,2002-07-28 01:11:48,2002-07-28 01:11:48,2002-07-28 01:11:54,4,8,NA,6,2,2,752954,4,2,752954,1;2;752954#10;2;752954
471,6,2002-07-28 01:11:55,2002-07-28 01:11:55,2002-07-28 01:11:56,2,4,NA,1,1,2,559893,10,2,559893,
469,6,2002-07-28 01:11:53,2002-07-28 01:11:53,2002-07-28 01:11:58,2,4,NA,5,3,2,531637,5,2,531637,
466,10,2002-07-28 01:11:50,2002-07-28 01:11:50,2002-07-28 01:11:59,4,8,NA,9,1,2,236876,10,2,236876,3;2;236876#5;2;236876
468,9,2002-07-28 01:11:52,2002-07-28 01:11:52,2002-07-28 01:12:00,1,2,NA,8,9,2,767079,,,,
473,8,2002-07-28 01:11:57,2002-07-28 01:11:57,2002-07-28 01:12:01,1,2,NA,4,6,2,901971,,,,
472,4,2002-07-28 01:11:56,2002-07-28 01:11:56,2002-07-28 01:12:02,1,2,NA,6,9,2,196375,,,,
470,4,2002-07-28 01:11:54,2002-07-28 01:11:54,2002-07-28 01:12:03,2,4,NA,9,2,2,879627,4,2,879627,
474,7,2002-07-28 01:11:58,2002-07-28 01:11:58,2002-07-28 01:12:07,1,2,NA,9,1,2,714713,,,,
479,1,2002-07-28 01:12:03,2002-07-28 01:12:03,2002-07-28 01:12:07,4,8,NA,4,6,2,350293,7,2,350293,8;2;350293#11;2;350293
475,7,2002-07-28 01:11:59,2002-07-28 01:11:59,2002-07-28 01:12:08,4,8,NA,9,1,2,175195,3,2,175195,3;2;175195#5;2;175195
476,10,2002-07-28 01:12:00,2002-07-28 01:12:00,2002-07-28 01:12:08,1,2,NA,8,9,2,353428,,,,
478,1,2002-07-28 01:12:02,2002-07-28 01:12:02,2002-07-28 01:12:08,4,8,NA,6,9,2,451983,10,2,451983,10;2;451983#11;2;451983
477,6,2002-07-28 01:12:01,2002-07-28 01:12:01,2002-07-28 01:12:09,4,8,NA,8,5,2,690584,6,2,690584,7;2;690584#8;2;690584
483,2,2002-07-28 01:12:07,2002-07-28 01:12:07,2002-07-28 01:12:10,1,2,NA,3,1,2,626968,,,,
482,9,2002-07-28 01:12:06,2002-07-28 01:12:06,2002-07-28 01:12:11,3,6,NA,5,12,2,520662,13,2,520662,13;2;520662
481,7,2002-07-28 01:12:05,2002-07-28 01:12:05,2002-07-28 01:12:12,1,2,NA,7,12,2,368218,,,,
485,5,2002-07-28 01:12:09,2002-07-28 01:12:09,2002-07-28 01:12:12,3,6,NA,3,5,2,676144,6,2,676144,7;2;676144
486,6,2002-07-28 01:12:10,2002-07-28 01:12:10,2002-07-28 01:12:13,2,4,NA,3,8,2,626920,1,2,626920,
480,3,2002-07-28 01:12:04,2002-07-28 01:12:04,2002-07-28 01:12:14,2,4,NA,10,2,2,858548,4,2,858548,
489,8,2002-07-28 01:12:13,2002-07-28 01:12:13,2002-07-28 01:12:16,2,4,NA,3,5,2,470135,6,2,470135,
484,6,2002-07-28 01:12:08,2002-07-28 01:12:08,2002-07-28 01:12:18,4,8,NA,10,5,2,296410,6,2,296410,7;2;296410#8;2;296410
487,5,2002-07-28 01:12:11,2002-07-28 01:12:11,2002-07-28 01:12:18,4,8,NA,7,3,2,890674,9,2,890674,10;2;890674#11;2;890674
494,3,2002-07-28 01:12:18,2002-07-28 01:12:18,2002-07-28 01:12:19,4,8,NA,1,3,2,886521,9,2,886521,10;2;886521#11;2;886521
492,1,2002-07-28 01:12:16,2002-07-28 01:12:16,2002-07-28 01:12:20,1,2,NA,4,5,2,446094,,,,
495,5,2002-07-28 01:12:19,2002-07-28 01:12:19,2002-07-28 01:12:20,4,8,NA,1,7,2,609063,3,2,609063,9;2;609063#10;2;609063
488,3,2002-07-28 01:12:12,2002-07-28 01:12:12,2002-07-28 01:12:21,1,2,NA,9,12,2,870420,,,,
490,5,2002-07-28 01:12:14,2002-07-28 01:12:14,2002-07-28 01:12:21,3,6,NA,7,1,2,961435,2,2,961435,4;2;961435
491,5,2002-07-28 01:12:15,2002-07-28 01:12:15,2002-07-28 01:12:21,1,2,NA,6,7,2,230175,,,,
493,9,2002-07-28 01:12:17,2002-07-28 01:12:17,2002-07-28 01:12:23,4,8,NA,6,6,2,554918,8,2,554918,13;2;554918#14;2;554918
498,5,2002-07-28 01:12:22,2002-07-28 01:12:22,2002-07-28 01:12:23,4,8,NA,1,3,2,221066,3,2,221066,4;2;221066#4;2;221066
496,5,2002-07-28 01:12:20,2002-07-28 01:12:20,2002-07-28 01:12:27,4,8,NA,7,6,2,439789,8,2,439789,13;2;439789#14;2;439789
497,2,2002-07-28 01:12:21,2002-07-28 01:12:21,2002-07-28 01:12:28,4,8,NA,7,1,2,448493,1,2,448493,2;2;448493#2;2;448493
500,3,2002-07-28 01:12:24,2002-07-28 01:12:24,2002-07-28 01:12:28,4,8,NA,4,8,2,525454,13,2,525454,14;2;525454#3;2;525454
501,5,2002-07-28 01:12:25,2002-07-28 01:12:25,2002-07-28 01:12:29,4,8,NA,4,4,2,588063,5,2,588063,7;2;588063#9;2;588063
499,9,2002-07-28 01:12:23,2002-07-28 01:12:23,2002-07-28 01:12:30,1,2,NA,7,6,2,322547,,,,
505,7,2002-07-28 01:12:29,2002-07-28 01:12:29,2002-07-28 01:12:30,1,2,NA,1,3,2,110846,,,,
506,8,2002-07-28 01:12:30,2002-07-28 01:12:30,2002-07-28 01:12:31,4,8,NA,1,3,2,350945,8,2,350945,13;2;350945#14;2;350945
504,7,2002-07-28 01:12:28,2002-07-28 01:12:28,2002-07-28 01:12:35,4,8,NA,7,4,2,254991,5,2,254991,7;2;254991#9;2;254991
502,4,2002-07-28 01:12:26,2002-07-28 01:12:26,2002-07-28 01:12:36,4,8,NA,10,3,2,501500,10,2,501500,10;2;501500#11;2;501500
503,9,2002-07-28 01:12:27,2002-07-28 01:12:27,2002-07-28 01:12:37,4,8,NA,10,8,2,478977,13,2,478977,14;2;478977#11;2;478977
509,9,2002-07-28 01:12:33,2002-07-28 01:12:33,2002-07-28 01:12:37,4,8,NA,4,15,2,846010,16,2,846010,17;2;846010#18;2;846010
507,9,2002-07-28 01:12:31,2002-07-28 01:12:31,2002-07-28 01:12:38,4,8,NA,7,1,2,964082,2,2,964082,6;2;964082#12;2;964082
508,9,2002-07-28 01:12:32,2002-07-28 01:12:32,2002-07-28 01:12:40,3,6,NA,8,4,2,735927,5,2,735927,7;2;735927
512,6,2002-07-28 01:12:36,2002-07-28 01:12:36,2002-07-28 01:12:41,1,2,NA,5,9,2,781387,,,,
513,5,2002-07-28 01:12:37,2002-07-28 01:12:37,2002-07-28 01:12:41,1,2,NA,4,15,2,851346,,,,
517,10,2002-07-28 01:12:41,2002-07-28 01:12:41,2002-07-28 01:12:42,4,8,NA,1,4,2,673430,5,2,673430,7;2;673430#9;2;673430
510,1,2002-07-28 01:12:34,2002-07-28 01:12:34,2002-07-28 01:12:43,1,2,NA,9,15,2,185618,,,,
518,10,2002-07-28 01:12:42,2002-07-28 01:12:42,2002-07-28 01:12:43,2,4,NA,1,4,2,748209,5,2,748209,
511,8,2002-07-28 01:12:35,2002-07-28 01:12:35,2002-07-28 01:12:44,4,8,NA,9,3,2,503775,8,2,503775,13;2;503775#14;2;503775
514,10,2002-07-28 01:12:38,2002-07-28 01:12:38,2002-07-28 01:12:45,4,8,NA,7,9,2,248580,4,2,248580,5;2;248580#7;2;248580
516,3,2002-07-28 01:12:40,2002-07-28 01:12:40,2002-07-28 01:12:45,2,4,NA,5,1,2,216482,2,2,216482,
519,10,2002-07-28 01:12:43,2002-07-28 01:12:43,2002-07-28 01:12:46,1,2,NA,3,3,2,432669,,,,
515,4,2002-07-28 01:12:39,2002-07-28 01:12:39,2002-07-28 01:12:47,4,8,NA,8,1,2,709196,2,2,709196,6;2;709196#10;2;709196
523,4,2002-07-28 01:12:47,2002-07-28 01:12:47,2002-07-28 01:12:50,4,8,NA,3,8,2,100769,9,2,100769,3;2;100769#1;2;100769
524,2,2002-07-28 01:12:48,2002-07-28 01:12:48,2002-07-28 01:12:51,3,6,NA,3,1,2,637639,2,2,637639,6;2;637639
527,4,2002-07-28 01:12:51,2002-07-28 01:12:51,2002-07-28 01:12:52,2,4,NA,1,1,2,301164,1,2,301164,
522,8,2002-07-28 01:12:46,2002-07-28 01:12:46,2002-07-28 01:12:53,2,4,NA,7,8,2,837543,9,2,837543,
520,3,2002-07-28 01:12:44,2002-07-28 01:12:44,2002-07-28 01:12:54,4,8,NA,10,3,2,545872,4,2,545872,5;2;545872#7;2;545872
521,5,2002-07-28 01:12:45,2002-07-28 01:12:45,2002-07-28 01:12:55,3,6,NA,10,4,2,348935,5,2,348935,7;2;348935
525,6,2002-07-28 01:12:49,2002-07-28 01:12:49,2002-07-28 01:12:55,1,2,NA,6,10,2,995226,,,,
526,2,2002-07-28 01:12:50,2002-07-28 01:12:50,2002-07-28 01:12:55,3,6,NA,5,3,2,464043,11,2,464043,11;2;464043
528,3,2002-07-28 01:12:52,2002-07-28 01:12:52,2002-07-28 01:12:56,2,4,NA,4,1,2,467064,1,2,467064,
531,1,2002-07-28 01:12:55,2002-07-28 01:12:55,2002-07-28 01:12:58,1,2,NA,3,4,2,973804,,,,
533,7,2002-07-28 01:12:57,2002-07-28 01:12:57,2002-07-28 01:13:01,2,4,NA,4,3,2,573051,5,2,573051,
529,10,2002-07-28 01:12:53,2002-07-28 01:12:53,2002-07-28 01:13:02,2,4,NA,9,2,2,386936,2,2,386936,
536,8,2002-07-28 01:13:00,2002-07-28 01:13:00,2002-07-28 01:13:02,2,4,NA,2,5,2,433907,8,2,433907,
537,7,2002-07-28 01:13:01,2002-07-28 01:13:01,2002-07-28 01:13:02,2,4,NA,1,4,2,169506,6,2,169506,
530,10,2002-07-28 01:12:54,2002-07-28 01:12:54,2002-07-28 01:13:04,1,2,NA,10,3,2,270068,,,,
532,6,2002-07-28 01:12:56,2002-07-28 01:12:56,2002-07-28 01:13:04,1,2,NA,8,1,2,913050,,,,
535,3,2002-07-28 01:12:59,2002-07-28 01:12:59,2002-07-28 01:13:04,2,4,NA,5,6,2,762034,7,2,762034,
540,2,2002-07-28 01:13:04,2002-07-28 01:13:04,2002-07-28 01:13:06,1,2,NA,2,1,2,273877,,,,
534,6,2002-07-28 01:12:58,2002-07-28 01:12:58,2002-07-28 01:13:07,1,2,NA,9,4,2,807315,,,,
539,6,2002-07-28 01:13:03,2002-07-28 01:13:03,2002-07-28 01:13:08,1,2,NA,5,2,2,210908,,,,
538,5,2002-07-28 01:13:02,2002-07-28 01:13:02,2002-07-28 01:13:09,3,6,NA,7,2,2,819700,5,2,819700,8;2;819700
542,5,2002-07-28 01:13:06,2002-07-28 01:13:06,2002-07-28 01:13:13,1,2,NA,7,1,2,378216,,,,
543,4,2002-07-28 01:13:07,2002-07-28 01:13:07,2002-07-28 01:13:14,1,2,NA,7,4,2,771193,,,,
541,10,2002-07-28 01:13:05,2002-07-28 01:13:05,2002-07-28 01:13:15,4,8,NA,10,1,2,352299,3,2,352299,3;2;352299#6;2;352299
547,9,2002-07-28 01:13:11,2002-07-28 01:13:11,2002-07-28 01:13:15,2,4,NA,4,8,2,641958,10,2,641958,
550,8,2002-07-28 01:13:14,2002-07-28 01:13:14,2002-07-28 01:13:15,3,6,NA,1,1,2,524789,4,2,524789,18;2;524789
544,9,2002-07-28 01:13:08,2002-07-28 01:13:08,2002-07-28 01:13:16,4,8,NA,8,6,2,345337,7,2,345337,7;2;345337#9;2;345337
545,10,2002-07-28 01:13:09,2002-07-28 01:13:09,2002-07-28 01:13:16,2,4,NA,7,9,2,666211,2,2,666211,
548,2,2002-07-28 01:13:12,2002-07-28 01:13:12,2002-07-28 01:13:17,3,6,NA,5,11,2,699025,12,2,699025,13;2;699025
546,8,2002-07-28 01:13:10,2002-07-28 01:13:10,2002-07-28 01:13:18,4,8,NA,8,4,2,229435,2,2,229435,5;2;229435#5;2;229435
552,9,2002-07-28 01:13:16,2002-07-28 01:13:16,2002-07-28 01:13:19,3,6,NA,3,2,2,437576,4,2,437576,1;2;437576
553,9,2002-07-28 01:13:17,2002-07-28 01:13:17,2002-07-28 01:13:19,2,4,NA,2,1,2,259272,11,2,259272,
549,3,2002-07-28 01:13:13,2002-07-28 01:13:13,2002-07-28 01:13:20,4,8,NA,7,14,2,875965,15,2,875965,16;2;875965#17;2;875965
555,9,2002-07-28 01:13:19,2002-07-28 01:13:19,2002-07-28 01:13:21,1,2,NA,2,3,2,319401,,,,
554,4,2002-07-28 01:13:18,2002-07-28 01:13:18,2002-07-28 01:13:22,1,2,NA,4,3,2,657312,,,,
551,10,2002-07-28 01:13:15,2002-07-28 01:13:15,2002-07-28 01:13:23,1,2,NA,8,11,2,342863,,,,
557,9,2002-07-28 01:13:21,2002-07-28 01:13:21,2002-07-28 01:13:24,1,2,NA,3,1,2,567387,,,,
560,10,2002-07-28 01:13:24,2002-07-28 01:13:24,2002-07-28 01:13:27,2,4,NA,3,1,2,539324,11,2,539324,
563,1,2002-07-28 01:13:27,2002-07-28 01:13:27,2002-07-28 01:13:28,4,8,NA,1,8,2,864287,9,2,864287,10;2;864287#12;2;864287
558,4,2002-07-28 01:13:22,2002-07-28 01:13:22,2002-07-28 01:13:29,2,4,NA,7,2,2,445893,2,2,445893,
561,1,2002-07-28 01:13:25,2002-07-28 01:13:25,2002-07-28 01:13:29,1,2,NA,4,5,2,379671,,,,
556,3,2002-07-28 01:13:20,2002-07-28 01:13:20,2002-07-28 01:13:30,2,4,NA,10,11,2,250563,1,2,250563,
564,4,2002-07-28 01:13:28,2002-07-28 01:13:28,2002-07-28 01:13:31,2,4,NA,3,7,2,218269,1,2,218269,
559,9,2002-07-28 01:13:23,2002-07-28 01:13:23,2002-07-28 01:13:33,2,4,NA,10,3,2,875173,4,2,875173,
565,5,2002-07-28 01:13:29,2002-07-28 01:13:29,2002-07-28 01:13:33,2,4,NA,4,3,2,105718,4,2,105718,
562,4,2002-07-28 01:13:26,2002-07-28 01:13:26,2002-07-28 01:13:36,4,8,NA,10,5,2,456528,6,2,456528,6;2;456528#7;2;456528
566,6,2002-07-28 01:13:30,2002-07-28 01:13:30,2002-07-28 01:13:37,4,8,NA,7,2,2,887548,8,2,887548,9;2;887548#10;2;887548
567,2,2002-07-28 01:13:31,2002-07-28 01:13:31,2002-07-28 01:13:38,4,8,NA,7,1,2,690185,11,2,690185,12;2;690185#13;2;690185
572,10,2002-07-28 01:13:36,2002-07-28 01:13:36,2002-07-28 01:13:38,3,6,NA,2,6,2,656516,19,2,656516,20;2;656516
568,9,2002-07-28 01:13:32,2002-07-28 01:13:32,2002-07-28 01:13:39,1,2,NA,7,14,2,643186,,,,
569,4,2002-07-28 01:13:33,2002-07-28 01:13:33,2002-07-28 01:13:40,3,6,NA,7,5,2,506078,7,2,506078,3;2;506078
571,4,2002-07-28 01:13:35,2002-07-28 01:13:35,2002-07-28 01:13:42,4,8,NA,7,14,2,403276,3,2,403276,18;2;403276#18;2;403276
577,3,2002-07-28 01:13:41,2002-07-28 01:13:41,2002-07-28 01:13:42,1,2,NA,1,11,2,988082,,,,
570,9,2002-07-28 01:13:34,2002-07-28 01:13:34,2002-07-28 01:13:43,4,8,NA,9,4,2,724581,15,2,724581,16;2;724581#17;2;724581
578,9,2002-07-28 01:13:42,2002-07-28 01:13:42,2002-07-28 01:13:44,4,8,NA,2,6,2,236541,8,2,236541,9;2;236541#10;2;236541
579,4,2002-07-28 01:13:43,2002-07-28 01:13:43,2002-07-28 01:13:44,4,8,NA,1,4,2,664136,11,2,664136,12;2;664136#13;2;664136
574,5,2002-07-28 01:13:38,2002-07-28 01:13:38,2002-07-28 01:13:45,1,2,NA,7,1,2,747560,,,,
575,5,2002-07-28 01:13:39,2002-07-28 01:13:39,2002-07-28 01:13:46,4,8,NA,7,6,2,771883,8,2,771883,9;2;771883#10;2;771883
573,6,2002-07-28 01:13:37,2002-07-28 01:13:37,2002-07-28 01:13:47,3,6,NA,10,5,2,491351,7,2,491351,2;2;491351
576,6,2002-07-28 01:13:40,2002-07-28 01:13:40,2002-07-28 01:13:47,2,4,NA,7,3,2,598584,14,2,598584,
581,1,2002-07-28 01:13:45,2002-07-28 01:13:45,2002-07-28 01:13:47,2,4,NA,2,1,2,926253,4,2,926253,
586,7,2002-07-28 01:13:50,2002-07-28 01:13:50,2002-07-28 01:13:52,3,6,NA,2,11,2,384555,11,2,384555,12;2;384555
