UID|GID|JobIDRaw|Group|Account|JobName|TimelimitRaw|Submit|Start|End|State|ExitCode|ReservationId|Reservation|Priority|Eligible|Constraints|SystemCPU|CPUTimeRAW|ElapsedRaw|Layout|NTasks|QOSREQ|QOS|Restarts|WorkDir|ConsumedEnergyRaw|FailedNode|AveDiskRead|AveDiskWrite|MaxDiskRead|MaxDiskWrite|Partition|Reason|Suspended|AllocNodes|AveRSS|MaxRSS|DerivedExitCode|AveVMSize|MaxVMSize|ReqMem|ReqNodes|NNodes|Planned|PlannedCPURAW|NCPUS|UserCPU|ReqCPUS|TotalCPU|TRESUsageInTot|TRESUsageOutTot|ReqTRES|AllocTRES|TRESUsageInMax|TRESUsageOutMax|Flags|Comment|SystemComment|AdminComment
1005|1005|4474|test_user6|testing|test_user6-faAQ|3|2025-07-31T09:50:19|2025-07-31T10:11:19|2025-07-31T10:14:13|COMPLETED|0:0|1|system_testing|86400|2025-07-31T09:50:19||00:00:00|66816|174||||normal|0|/home/test_user6/stochsimsched|||||||batch-cpu|None|00:00:00|3|||0:0|||3M|3|3|00:21:00|241920|384|00:00:00|192|00:00:00|||billing=192,cpu=192,mem=3M,node=3|billing=384,cpu=384,node=3|||SchedBackfill,StartReceived|||
||4474.batch||testing|batch||2025-07-31T10:11:19|2025-07-31T10:11:19|2025-07-31T10:14:13|COMPLETED|0:0||||2025-07-31T10:11:19||00:00:00|11136|174|Unknown|1|||||0||||||||00:00:00|1|||||||1|1|||64|00:00:00|64|00:00:00||||cpu=64,mem=0,node=1||||||
||4474.extern||testing|extern||2025-07-31T10:11:19|2025-07-31T10:11:19|2025-07-31T10:14:13|COMPLETED|0:0||||2025-07-31T10:11:19||00:00:00|66816|174|Unknown|3|||||0||||||||00:00:00|3|||||||3|3|||384|00:00:00|384|00:00:00||||billing=384,cpu=384,node=3||||||
||4474.0||testing|mpicatnap||2025-07-31T10:11:19|2025-07-31T10:11:19|2025-07-31T10:14:12|COMPLETED|0:0||||2025-07-31T10:11:19||00:00:00|33216|173|Block|192|||||0||||||||00:00:00|3|||||||3|3|||192|00:00:00|192|00:00:00||||cpu=192,mem=0,node=3||||||
1009|1009|4475|test_user10|testing|test_user10-XfnW|2|2025-07-31T09:50:19|2025-07-31T10:16:24|2025-07-31T10:18:28|TIMEOUT|0:0|1|system_testing|86400|2025-07-31T09:50:19||00:00:00|79360|124||||normal|0|/home/test_user10/stochsimsched|||||||batch-cpu|None|00:00:00|5|||0:0|||5M|5|5|00:26:05|500800|640|00:00:00|320|00:00:00|||billing=320,cpu=320,mem=5M,node=5|billing=640,cpu=640,node=5|||SchedMain,StartReceived|||
||4475.batch||testing|batch||2025-07-31T10:16:24|2025-07-31T10:16:24|2025-07-31T10:18:28|COMPLETED|0:0||||2025-07-31T10:16:24||00:00:00|7936|124|Unknown|1|||||0||||||||00:00:00|1|||||||1|1|||64|00:00:00|64|00:00:00||||cpu=64,mem=0,node=1||||||
||4475.extern||testing|extern||2025-07-31T10:16:24|2025-07-31T10:16:24|2025-07-31T10:18:28|COMPLETED|0:0||||2025-07-31T10:16:24||00:00:00|79360|124|Unknown|5|||||0||||||||00:00:00|5|||||||5|5|||640|00:00:00|640|00:00:00||||billing=640,cpu=640,node=5||||||
||4475.0||testing|mpicatnap||2025-07-31T10:16:25|2025-07-31T10:16:25|2025-07-31T10:18:28|COMPLETED|0:0||||2025-07-31T10:16:25||00:00:00|39360|123|Block|320|||||0||||||||00:00:00|5|||||||5|5|||320|00:00:00|320|00:00:00||||cpu=320,mem=0,node=5||||||
1018|1018|4476|test_user19|testing|test_user19-trvZ|1|2025-07-31T09:50:30|2025-07-31T10:16:24|2025-07-31T10:17:50|TIMEOUT|0:0|1|system_testing|86400|2025-07-31T09:50:30||00:00:00|77056|86||||normal|0|/home/test_user19/stochsimsched|||||||batch-cpu|None|00:00:00|7|||0:15|||7M|7|7|00:25:54|696192|896|00:00:00|448|00:00:00|||billing=448,cpu=448,mem=7M,node=7|billing=896,cpu=896,node=7|||SchedMain,StartReceived|||
||4476.batch||testing|batch||2025-07-31T10:16:24|2025-07-31T10:16:24|2025-07-31T10:17:51|CANCELLED|0:15||||2025-07-31T10:16:24||00:00:00|5568|87|Unknown|1|||||0||||||||00:00:00|1|||||||1|1|||64|00:00:00|64|00:00:00||||cpu=64,mem=0,node=1||||||
||4476.extern||testing|extern||2025-07-31T10:16:24|2025-07-31T10:16:24|2025-07-31T10:17:52|COMPLETED|0:0||||2025-07-31T10:16:24||00:00:00|78848|88|Unknown|7|||||0||||||||00:00:00|7|||||||7|7|||896|00:00:00|896|00:00:00||||billing=896,cpu=896,node=7||||||
||4476.0||testing|mpicatnap||2025-07-31T10:16:24|2025-07-31T10:16:24|2025-07-31T10:17:52|CANCELLED|0:15||||2025-07-31T10:16:24||00:00:00|39424|88|Block|448|||||0||||||||00:00:00|7|||||||7|7|||448|00:00:00|448|00:00:00||||cpu=448,mem=0,node=7||||||
